Id,Country,Short Name,ISO Code,Year,RLE_Score,Property Rights,Judicial Effectiveness,Government Integrity,Tax Burden,Government Spending,Fiscal Health,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom,Code,Productivity,Country Code,Indicator Name,Indicator Code,INV_Score
158,Switzerland,Switzerland,CH,2000,76.8,90.0,,89.0,80.7,28.0,,70.0,,92.2,81.0,70.0,90.0,CHE,50.3207,CHE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.512042996442226
163,Thailand,Thailand,TH,2000,66.6,70.0,,30.0,75.3,88.0,,70.0,,72.9,73.2,70.0,50.0,THA,6.1977625,THA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.57492770946503
174,United Kingdom,UnitedKingdom,GB,2000,77.3,90.0,,87.0,62.5,49.6,,85.0,,83.6,77.8,70.0,90.0,GBR,44.76795,GBR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.634766783242505
175,United States,UnitedStates,US,2000,76.4,90.0,,75.0,63.8,69.3,,85.0,,86.3,78.4,70.0,70.0,USA,55.11331,USA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.146288525650398
176,Uruguay,Uruguay,UY,2000,69.3,70.0,,43.0,88.2,69.3,,70.0,,70.8,72.6,70.0,70.0,URY,16.522802,URY,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.318544615642786
179,"Venezuela, Bolivarian Republic of",Venezuela,VE,2000,57.4,50.0,,23.0,74.0,86.8,,70.0,,47.5,65.6,50.0,50.0,VEN,12.499258,VEN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.014699112776523
180,Viet Nam,Vietnam,VN,2000,43.7,10.0,,25.0,53.9,84.1,,40.0,,69.3,51.0,30.0,30.0,VNM,2.1008787,VNM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.646803095692025
5,Argentina,Argentina,AR,1999,70.6,70.0,,28.0,77.6,83.9,,85.0,,89.8,61.2,70.0,70.0,ARG,20.943682,ARG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.01402440013685
7,Australia,Australia,AU,1999,76.4,90.0,,89.0,55.7,56.0,,70.0,,87.9,79.4,70.0,90.0,AUS,45.23416,AUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.392025594314667
8,Austria,Austria,AT,1999,64.0,90.0,,76.0,45.5,3.2,,70.0,,87.2,63.6,70.0,70.0,AUT,43.386806,AUT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.959242205737166
12,Bangladesh,Bangladesh,BD,1999,50.0,30.0,,23.0,77.2,94.5,,40.0,,71.0,34.0,50.0,30.0,BGD,1.8166075,BGD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.721370303465715
15,Belgium,Belgium,BE,1999,62.9,90.0,,53.0,33.5,15.7,,70.0,,86.7,77.8,70.0,70.0,BEL,51.10491,BEL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.166535428521435
22,Brazil,Brazil,BR,1999,61.3,50.0,,36.0,88.7,79.2,,70.0,,71.0,57.4,50.0,50.0,BRA,13.644428,BRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.016294222603637
23,Bulgaria,Bulgaria,BG,1999,46.2,50.0,,30.0,68.0,46.3,,55.0,,0.0,46.8,70.0,50.0,BGR,14.213296,BGR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,16.25537037670024
27,Cambodia,Cambodia,KH,1999,59.9,30.0,,30.0,91.6,92.0,,55.0,,72.2,68.0,50.0,50.0,KHM,1.3725711,KHM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.97892865406528
29,Canada,Canada,CA,1999,69.3,90.0,,91.0,39.2,34.9,,85.0,,86.9,77.0,50.0,70.0,CAN,46.135338,CAN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.190352975493024
33,Chile,Chile,CL,1999,74.1,90.0,,61.0,73.0,87.1,,85.0,,78.7,73.0,70.0,50.0,CHL,14.155196,CHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.41246435368137
34,China,China,CN,1999,54.8,30.0,,29.0,70.5,95.1,,55.0,,75.2,38.2,50.0,50.0,CHN,3.320289,CHN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,32.5371258863645
34,China,China,CN,1999,54.8,30.0,,29.0,70.5,95.1,,55.0,,75.2,38.2,50.0,50.0,CHN,3.320289,HKG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.80473830160831
34,China,China,CN,1999,54.8,30.0,,29.0,70.5,95.1,,55.0,,75.2,38.2,50.0,50.0,CHN,3.320289,MAC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.676119859348722
35,Colombia,Colombia,CO,1999,65.3,50.0,,22.0,75.9,98.9,,70.0,,67.3,63.2,70.0,70.0,COL,11.3847885,COL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,13.247854278763096
39,Costa Rica,CostaRica,CR,1999,67.4,50.0,,65.0,83.2,85.9,,70.0,,70.4,63.0,70.0,50.0,CRI,11.688505,CRI,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.087009169067283
41,Croatia,Croatia,HR,1999,53.1,30.0,,50.0,68.4,38.4,,55.0,,72.1,63.8,50.0,50.0,HRV,17.612299,HRV,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.005893027764785
43,Cyprus,Cyprus,CY,1999,67.8,70.0,,50.0,71.2,62.4,,85.0,,78.4,72.8,50.0,70.0,CYP,32.990593,CYP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.337871693965642
45,Denmark,Denmark,DK,1999,68.1,90.0,,99.0,30.3,0.0,,85.0,,90.7,77.8,70.0,70.0,DNK,47.36426,DNK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.91995519427272
48,Dominican Republic,DominicanRepublic,DO,1999,58.1,30.0,,30.0,85.8,91.2,,55.0,,77.1,54.2,50.0,50.0,DOM,10.516266,DOM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.150083572278987
49,Ecuador,Ecuador,EC,1999,62.9,50.0,,32.0,87.0,91.4,,55.0,,61.3,69.0,70.0,50.0,ECU,8.654562,ECU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,16.657438459520918
54,Estonia,Estonia,EE,1999,73.8,70.0,,70.0,72.8,50.8,,85.0,,70.2,85.0,90.0,70.0,EST,14.061493,EST,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.90499310879522
57,Finland,Finland,FI,1999,63.9,90.0,,95.0,38.4,0.0,,70.0,,88.6,73.2,70.0,50.0,FIN,46.023457,FIN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.443978694569637
58,France,France,FR,1999,59.1,70.0,,67.0,42.4,7.6,,85.0,,82.4,77.8,50.0,50.0,FRA,50.931835,FRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.809293939538858
62,Germany,Germany,DE,1999,65.6,90.0,,82.0,38.3,24.1,,70.0,,86.6,79.4,70.0,50.0,DEU,51.45359,DEU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.038679666711985
64,Greece,Greece,GR,1999,61.0,70.0,,54.0,47.6,55.8,,70.0,,73.9,77.8,70.0,30.0,GRC,28.65987,GRC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.50163290288551
72,Hungary,Hungary,HU,1999,59.6,70.0,,52.0,62.6,12.8,,70.0,,66.3,63.2,70.0,70.0,HUN,19.768736,HUN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.0810609040772
73,Iceland,Iceland,IS,1999,71.4,90.0,,90.0,60.5,43.5,,70.0,,86.4,81.8,70.0,50.0,ISL,43.916428,ISL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.551651375399675
74,India,India,IN,1999,50.2,50.0,,28.0,77.8,90.6,,55.0,,67.2,24.0,30.0,30.0,IND,2.5882545,IND,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.535092424558723
75,Indonesia,Indonesia,ID,1999,61.5,50.0,,27.0,80.0,95.4,,55.0,,73.3,73.0,70.0,30.0,IDN,4.656925,IDN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.138759311817537
78,Ireland,Ireland,IE,1999,74.6,90.0,,83.0,55.9,53.0,,85.0,,87.1,77.8,70.0,70.0,IRL,42.902386,IRL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.15987571662353
79,Israel,Israel,IL,1999,68.3,70.0,,80.0,52.9,28.8,,85.0,,75.3,83.0,90.0,50.0,ISR,37.191696,ISR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.176061119760508
80,Italy,Italy,IT,1999,61.6,70.0,,50.0,46.9,15.1,,70.0,,84.5,77.8,70.0,70.0,ITA,47.538704,ITA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.88084920259082
81,Jamaica,Jamaica,JM,1999,64.7,70.0,,50.0,77.3,62.2,,70.0,,65.7,67.0,70.0,50.0,JAM,8.219032,JAM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.103688375765888
82,Japan,Japan,JP,1999,69.1,90.0,,66.0,53.9,59.8,,85.0,,88.2,79.0,50.0,50.0,JPN,38.38752,JPN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,28.902063912372206
87,"Korea, Republic of",NorthKorea,KP,1999,8.9,10.0,,10.0,0.0,0.0,,40.0,,0.0,0.0,10.0,10.0,KOR,21.307796,KOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,29.99291575154746
88,"Korea, Republic of",SouthKorea,KR,1999,69.7,90.0,,43.0,67.8,85.5,,70.0,,81.5,69.6,70.0,50.0,KOR,21.307796,KOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,29.99291575154746
92,Latvia,Latvia,LV,1999,64.2,50.0,,30.0,77.1,56.7,,70.0,,72.9,81.0,70.0,70.0,LVA,14.04626,LVA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.84659772803506
98,Lithuania,Lithuania,LT,1999,61.5,50.0,,30.0,72.4,64.9,,70.0,,65.1,81.0,70.0,50.0,LTU,15.718054,LTU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.95271970279877
99,Luxembourg,Luxembourg,LU,1999,72.4,90.0,,86.0,46.5,37.9,,85.0,,87.4,79.0,70.0,70.0,LUX,65.29109,LUX,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.15958640550534
104,Malaysia,Malaysia,MY,1999,68.9,70.0,,50.0,79.4,84.7,,85.0,,79.1,72.2,50.0,50.0,MYS,13.360628,MYS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.891250282613612
107,Malta,Malta,MT,1999,59.3,70.0,,30.0,67.5,41.9,,70.0,,73.3,61.0,70.0,50.0,MLT,24.528719,MLT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.134162134162132
110,Mexico,Mexico,MX,1999,58.5,50.0,,27.0,73.4,86.3,,55.0,,58.2,77.0,70.0,30.0,MEX,16.686592,MEX,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.116722902589167
119,Netherlands,Netherlands,NL,1999,70.2,90.0,,90.0,37.1,26.2,,70.0,,80.7,77.8,70.0,90.0,NLD,51.94019,NLD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.917615309243573
120,New Zealand,NewZealand,NZ,1999,81.7,90.0,,92.0,66.0,58.0,,85.0,,86.8,77.4,90.0,90.0,NZL,34.4251,NZL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.875137994683342
124,Norway,Norway,NO,1999,68.6,90.0,,89.0,57.9,27.4,,70.0,,80.5,82.4,70.0,50.0,NOR,60.438477,NOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.466270150092164
126,Pakistan,Pakistan,PK,1999,53.0,30.0,,25.0,78.5,70.6,,55.0,,68.8,29.0,70.0,50.0,PAK,5.235243,PAK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,13.931388701049116
130,Peru,Peru,PE,1999,69.2,70.0,,30.0,80.2,91.3,,70.0,,75.5,66.0,70.0,70.0,PER,5.917506,PER,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.23761472750929
132,Poland,Poland,PL,1999,59.6,70.0,,51.0,53.2,36.0,,70.0,,63.6,73.0,70.0,50.0,POL,18.164156,POL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.236283041525212
133,Portugal,Portugal,PT,1999,65.6,70.0,,70.0,60.6,37.1,,70.0,,84.8,77.8,70.0,50.0,PRT,25.367647,PRT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.59113554596171
135,Romania,Romania,RO,1999,50.1,30.0,,34.0,45.0,65.1,,55.0,,27.0,74.0,70.0,50.0,ROU,9.093931,ROU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.048158414117374
136,Russian Federation,Russia,RU,1999,54.5,50.0,,23.0,74.3,65.3,,55.0,,50.3,53.2,50.0,70.0,RUS,10.068819,RUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.386614291014524
147,Singapore,Singapore,SG,1999,86.9,90.0,,87.0,82.7,93.4,,100.0,,86.4,83.0,90.0,70.0,SGP,24.299772,SGP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,34.57356284507957
149,Slovenia,Slovenia,SI,1999,61.3,70.0,,50.0,52.4,39.5,,70.0,,70.8,59.0,70.0,70.0,SVN,29.04555,SVN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.685945879580892
152,Spain,Spain,ES,1999,65.1,70.0,,59.0,46.5,42.7,,70.0,,79.7,77.8,70.0,70.0,ESP,39.084496,ESP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.73162862605607
153,Sri Lanka,SriLanka,LK,1999,64.0,50.0,,50.0,72.6,71.7,,70.0,,74.0,68.0,50.0,70.0,LKA,7.744222,LKA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.28190067841329
157,Sweden,Sweden,SE,1999,64.2,70.0,,94.0,35.4,0.0,,70.0,,89.3,79.4,70.0,70.0,SWE,47.301346,SWE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.525824312186298
158,Switzerland,Switzerland,CH,1999,79.1,90.0,,86.0,80.4,54.4,,70.0,,89.7,81.6,70.0,90.0,CHE,49.913273,CHE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.25403897750958
163,Thailand,Thailand,TH,1999,66.9,70.0,,31.0,74.6,91.2,,70.0,,74.9,71.2,70.0,50.0,THA,6.183715,THA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.4100107185522
174,United Kingdom,UnitedKingdom,GB,1999,76.2,90.0,,82.0,62.3,44.5,,85.0,,84.1,77.8,70.0,90.0,GBR,42.357723,GBR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.34836948714265
175,United States,UnitedStates,US,1999,75.5,90.0,,76.0,64.1,61.3,,85.0,,85.0,78.4,70.0,70.0,USA,53.717453,USA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.787677686731193
176,Uruguay,Uruguay,UY,1999,68.5,70.0,,41.0,88.4,70.0,,70.0,,64.1,73.0,70.0,70.0,URY,16.867584,URY,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.237915910310626
179,"Venezuela, Bolivarian Republic of",Venezuela,VE,1999,56.1,50.0,,28.0,75.1,77.1,,70.0,,39.7,65.4,50.0,50.0,VEN,10.557389,VEN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.703142324659698
180,Viet Nam,Vietnam,VN,1999,42.7,10.0,,28.0,43.0,81.4,,40.0,,70.8,51.0,30.0,30.0,VNM,2.0388327,VNM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.703477004165602
5,Argentina,Argentina,AR,1998,70.9,70.0,,34.0,77.7,83.3,,85.0,,87.7,60.0,70.0,70.0,ARG,22.246105,ARG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.93496168651263
7,Australia,Australia,AU,1998,75.6,90.0,,86.0,56.1,54.8,,70.0,,84.0,79.4,70.0,90.0,AUS,43.82873,AUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.159702657750927
8,Austria,Austria,AT,1998,65.4,90.0,,76.0,46.5,1.5,,70.0,,86.0,78.4,70.0,70.0,AUT,42.53225,AUT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.470218202392186
12,Bangladesh,Bangladesh,BD,1998,52.0,30.0,,23.0,73.0,93.5,,40.0,,71.1,38.0,50.0,50.0,BGD,1.9297974,BGD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.121412823960174
15,Belgium,Belgium,BE,1998,64.7,90.0,,68.0,33.7,16.4,,70.0,,86.1,77.8,70.0,70.0,BEL,49.44472,BEL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.780488496877794
22,Brazil,Brazil,BR,1998,52.3,50.0,,30.0,88.6,74.4,,70.0,,0.0,57.8,50.0,50.0,BRA,14.644109,BRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.54234850265716
23,Bulgaria,Bulgaria,BG,1998,45.7,50.0,,30.0,53.5,48.8,,55.0,,25.2,49.0,50.0,50.0,BGR,14.167984,BGR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.593758330959314
27,Cambodia,Cambodia,KH,1998,59.8,30.0,,30.0,91.6,91.6,,55.0,,72.0,68.0,50.0,50.0,KHM,1.3490212,KHM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,12.386312864129547
29,Canada,Canada,CA,1998,68.5,90.0,,90.0,38.1,29.4,,85.0,,86.9,77.0,50.0,70.0,CAN,44.221897,CAN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.55491585144263
33,Chile,Chile,CL,1998,74.9,90.0,,68.0,73.0,88.1,,85.0,,77.1,73.0,70.0,50.0,CHL,14.596497,CHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.578592460794354
34,China,China,CN,1998,53.1,30.0,,24.0,70.5,95.9,,55.0,,68.2,34.0,50.0,50.0,CHN,3.2003472,CHN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,32.88259458358196
34,China,China,CN,1998,53.1,30.0,,24.0,70.5,95.9,,55.0,,68.2,34.0,50.0,50.0,CHN,3.2003472,HKG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.200355637372194
34,China,China,CN,1998,53.1,30.0,,24.0,70.5,95.9,,55.0,,68.2,34.0,50.0,50.0,CHN,3.2003472,MAC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,16.138131937018326
35,Colombia,Colombia,CO,1998,65.5,50.0,,27.0,76.2,99.1,,70.0,,66.2,61.0,70.0,70.0,COL,11.842075,COL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.936460656874274
39,Costa Rica,CostaRica,CR,1998,65.6,50.0,,50.0,82.4,87.0,,70.0,,67.7,63.0,70.0,50.0,CRI,11.975157,CRI,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.118046124016857
41,Croatia,Croatia,HR,1998,51.7,30.0,,50.0,68.3,39.5,,55.0,,61.8,60.8,50.0,50.0,HRV,17.223452,HRV,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.769455142867308
43,Cyprus,Cyprus,CY,1998,68.2,50.0,,50.0,71.1,67.7,,85.0,,78.9,71.2,70.0,70.0,CYP,31.289942,CYP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.681619130181776
45,Denmark,Denmark,DK,1998,67.5,90.0,,93.0,30.6,0.0,,85.0,,90.8,77.8,70.0,70.0,DNK,46.091236,DNK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.56617658209868
48,Dominican Republic,DominicanRepublic,DO,1998,58.1,30.0,,30.0,85.7,91.8,,55.0,,77.8,52.2,50.0,50.0,DOM,10.275898,DOM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.282270562898013
49,Ecuador,Ecuador,EC,1998,62.8,50.0,,32.0,86.9,90.9,,55.0,,63.8,67.0,70.0,50.0,ECU,8.085482,ECU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.89615547191842
54,Estonia,Estonia,EE,1998,72.5,70.0,,70.0,72.2,50.1,,85.0,,62.3,83.0,90.0,70.0,EST,13.645548,EST,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.336802713339324
57,Finland,Finland,FI,1998,63.5,90.0,,91.0,38.5,0.0,,70.0,,89.5,73.2,70.0,50.0,FIN,44.723362,FIN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.209771402958314
58,France,France,FR,1998,58.9,70.0,,70.0,38.2,8.6,,85.0,,81.2,77.8,50.0,50.0,FRA,49.58453,FRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.90108706586897
62,Germany,Germany,DE,1998,64.3,90.0,,83.0,37.8,26.8,,55.0,,87.0,79.4,70.0,50.0,DEU,49.783123,DEU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.798224799197783
64,Greece,Greece,GR,1998,60.6,70.0,,50.0,53.3,52.5,,70.0,,71.4,77.8,70.0,30.0,GRC,28.066174,GRC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.71572752699901
72,Hungary,Hungary,HU,1998,56.9,70.0,,49.0,55.7,2.9,,70.0,,63.8,61.0,70.0,70.0,HUN,19.863832,HUN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.149008438143802
73,Iceland,Iceland,IS,1998,71.2,90.0,,90.0,61.2,42.4,,70.0,,85.8,81.2,70.0,50.0,ISL,41.894547,ISL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.713435736837564
74,India,India,IN,1998,49.7,50.0,,26.0,67.1,89.7,,55.0,,65.6,13.2,50.0,30.0,IND,2.450466,IND,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.458767777566532
75,Indonesia,Indonesia,ID,1998,63.4,50.0,,27.0,80.1,94.3,,55.0,,71.7,73.0,70.0,50.0,IDN,4.7448893,IDN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.429506666729445
78,Ireland,Ireland,IE,1998,73.7,90.0,,85.0,51.8,48.3,,85.0,,86.1,77.8,70.0,70.0,IRL,41.376198,IRL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.525674053230397
79,Israel,Israel,IL,1998,68.0,70.0,,77.0,52.2,32.3,,85.0,,73.9,81.0,90.0,50.0,ISR,36.30148,ISR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.472719488093215
80,Italy,Italy,IT,1998,59.1,70.0,,34.0,43.3,14.5,,70.0,,81.9,77.8,70.0,70.0,ITA,46.576984,ITA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.48714152736241
81,Jamaica,Jamaica,JM,1998,67.1,70.0,,50.0,75.6,73.5,,70.0,,58.0,67.0,70.0,70.0,JAM,7.818909,JAM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.473316478397866
82,Japan,Japan,JP,1998,70.2,90.0,,71.0,53.8,60.9,,85.0,,92.9,79.0,50.0,50.0,JPN,37.549026,JPN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,29.282583662101626
87,"Korea, Republic of",NorthKorea,KP,1998,8.9,10.0,,10.0,0.0,0.0,,40.0,,0.0,0.0,10.0,10.0,KOR,19.581148,KOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.767254767315823
88,"Korea, Republic of",SouthKorea,KR,1998,73.3,90.0,,50.0,72.4,87.3,,70.0,,80.9,69.2,70.0,70.0,KOR,19.581148,KOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.767254767315823
92,Latvia,Latvia,LV,1998,63.4,50.0,,30.0,77.5,56.2,,70.0,,66.0,81.0,70.0,70.0,LVA,13.3560705,LVA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.795562671508176
98,Lithuania,Lithuania,LT,1998,59.4,50.0,,30.0,70.7,59.4,,70.0,,53.9,81.0,70.0,50.0,LTU,14.452004,LTU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.885486355289018
99,Luxembourg,Luxembourg,LU,1998,72.7,90.0,,90.0,45.6,37.9,,85.0,,87.0,79.0,70.0,70.0,LUX,61.02755,LUX,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.167449064360312
104,Malaysia,Malaysia,MY,1998,68.2,70.0,,53.0,76.8,85.3,,85.0,,78.1,65.0,50.0,50.0,MYS,13.057715,MYS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.825729144233044
107,Malta,Malta,MT,1998,61.2,70.0,,30.0,66.6,49.6,,70.0,,74.6,70.4,70.0,50.0,MLT,23.294172,MLT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.04936065665308
110,Mexico,Mexico,MX,1998,57.9,50.0,,33.0,73.4,80.9,,55.0,,54.1,74.8,70.0,30.0,MEX,17.368303,MEX,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.088367808033396
119,Netherlands,Netherlands,NL,1998,69.2,90.0,,87.0,36.2,20.7,,70.0,,80.8,77.8,70.0,90.0,NLD,49.452793,NLD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.84607971189084
120,New Zealand,NewZealand,NZ,1998,79.2,90.0,,94.0,64.6,55.8,,85.0,,84.7,78.6,70.0,90.0,NZL,33.185,NZL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.558665493419205
124,Norway,Norway,NO,1998,68.0,90.0,,89.0,57.9,20.1,,70.0,,82.0,83.0,70.0,50.0,NOR,54.6418,NOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.515288287777107
126,Pakistan,Pakistan,PK,1998,53.2,50.0,,10.0,67.4,72.6,,55.0,,69.0,35.0,70.0,50.0,PAK,5.3142533,PAK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.044688339353524
130,Peru,Peru,PE,1998,65.0,50.0,,30.0,80.4,91.4,,55.0,,72.6,65.2,70.0,70.0,PER,6.0912576,PER,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.15266997158427
132,Poland,Poland,PL,1998,59.2,70.0,,56.0,51.6,33.2,,70.0,,59.6,73.0,70.0,50.0,POL,17.336582,POL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.919993806652247
133,Portugal,Portugal,PT,1998,65.0,70.0,,65.0,59.8,39.3,,70.0,,83.1,77.8,70.0,50.0,PRT,24.190683,PRT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.348223041382102
135,Romania,Romania,RO,1998,54.4,30.0,,50.0,43.9,64.3,,55.0,,52.1,74.0,70.0,50.0,ROU,9.025296,ROU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.811490581689757
